방이름,보증금,월세,전세,방 수,욕실 수,주소,평 수,관리비,주차 여부,층,총 층,전세여부,월세여부,부동산 이름,부동산 전화번호,복층 여부,사용승인일,내부시설,기타시설,방향_동,방향_서,방향_남,방향_북,건축물 용도_공동주택,건축물 용도_그 밖에 토지의 정착물,건축물 용도_단독주택,건축물 용도_미등기건물,건축물 용도_숙박시설,건축물 용도_업무시설,건축물 용도_제1종 근린생활시설,건축물 용도_제2종 근린생활시설,주소좌표,대형마트,편의점,지하철역
일반원룸,300,40,0,1,1,서울시 영등포구 대림동 906-10,6.352471413878638,4.0,0,2,3,0,1,e편한보라공인중개사사무소,"02-832-0023,010-5628-3788",0,2017,none,none,0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.905342684718', '37.4971881178919']",665.0,56.0,508.0
일반원룸,300,30,0,1,1,서울시 영등포구 대림동 907-43,5.444975497610261,6.0,0,-1,4,0,1,양지공인중개사사무소,"02-833-8965,010-5241-9118",0,2020,none,none,0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.907254579201', '37.4969456418465']",515.0,47.0,416.0
일반원룸 모정하우스3층,1500,35,0,1,1,서울시 영등포구 대림동 729-1,6.049972775122511,5.0,0,3,4,0,1,21세기공인중개사,"02-836-4393,010-3911-7448",0,2010,"냉장고, 세탁기, 싱크대, 옷장, 인덕션레인지, 벽걸이에어컨, ","카드키, 현관보안, CCTV, 베란다, ",0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,"['126.896109673893', '37.4960780680026']",683.0,25.0,324.0
일반원룸 모정하우스3층,1500,35,0,1,1,서울시 영등포구 대림동 738-14,3.8024078891644986,6.0,1,2,5,0,1,다모하중개법인공인중개사사무소주식회사,"02-860-8666,010-4850-0240",0,2013,"옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션레인지, 벽걸이에어컨, ","비디오폰, 인터폰, 카드키, CCTV, 현관보안, 엘리베이터, 화재경보기, ",0.0,0.5,0.5,0.0,1,0,0,0,0,0,0,0,"['126.897786218624', '37.4970154056911']",682.0,50.0,472.0
도시형생활주택 원프라임2층,500,40,0,1,1,서울시 영등포구 대림동 893-70,7.5624659689031395,5.0,0,-1,3,0,1,e편한보라공인중개사사무소,"02-832-0023,010-5628-3788",0,2011,"냉장고, 샤워부스, 싱크대, 옷장, 인덕션레인지, 전자레인지, 벽걸이에어컨, ","방범창, 현관보안, CCTV, 베란다, ",0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.904726238445', '37.4963122046325']",628.0,106.0,613.0
일반원룸3층,1000,50,0,1,1,서울시 영등포구 대림동 954-4,6.049972775122511,6.0,0,3,3,0,1,대승부동산공인중개사,"02-844-5949,010-2922-5949",0,2016,"냉장고, 세탁기, 싱크대, 옷장, 인덕션레인지, 전자레인지, 책상, 벽걸이에어컨, ","CCTV, ",0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.90663850082', '37.492578337919']",285.0,58.0,817.0
일반원룸고층,1000,61,0,1,1,서울시 영등포구 대림동 1101-7,4.870228083973623,7.0,1,1,1,0,1,"감동공인중개사사무소
","02-858-2482,010-2507-4001",0,2018,"냉장고, 세탁기, 싱크대, 책상, 옷장, 붙박이장, 신발장, 전자레인지, 인덕션레인지, 천장에어컨, ","현관보안, CCTV, 인터폰, 비디오폰, 카드키, 방범창, 화재경보기, ",0.5,0.0,0.0,0.5,1,0,0,0,0,0,0,0,"['126.900182794019', '37.4865912720053']",319.0,11.0,186.0
일반원룸 블루빌1층,100,25,0,1,1,서울시 영등포구 대림동 987-6,5.99854800653397,11.0,0,1,3,0,1,"예스공인중개사사무소
",02-857-8353,0,1985,"냉장고, 세탁기, 싱크대, 옷장, 붙박이장, 신발장, 인덕션레인지, ","현관보안, CCTV, 인터폰, 방범창, 화재경보기, ",0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.904496743762', '37.4903991621105']",523.0,129.0,629.0
일반원룸 블루빌1층,100,25,0,1,1,서울시 영등포구 대림동,9.982455078952144,4.0,0,1,2,0,1,양지공인중개사사무소,"02-833-8965,010-5241-9118",0,1976,none,none,0.0,0.5,0.5,0.0,0,0,1,0,0,0,0,0,"['126.902006335554', '37.4925087229048']",694.0,101.0,468.0
단독,6000,40,0,2,1,서울시 영등포구 대림동,10.587452356464397,4.0,0,1,3,0,1,대승부동산공인중개사,"02-844-5949,010-2922-5949",0,1994,"베란다, ",none,0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.902006335554', '37.4925087229048']",694.0,101.0,468.0
일반원룸고층,100,33,0,1,1,서울시 영등포구 대림동 1075-43,7.998064008711961,10.0,0,4,4,0,1,"바다부동산공인중개사사무소
",070-7510-2242,0,2020,"냉장고, 세탁기, 싱크대, 옷장, 신발장, 전자레인지, 인덕션레인지, 천장에어컨, ","CCTV, 인터폰, 방범창, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.899979043002', '37.4910011708986']",585.0,77.0,353.0
일반원룸고층,100,33,0,2,1,서울시 영등포구 대림동 659-8,15.10073204670579,4.0,0,2,2,0,1,e편한보라공인중개사사무소,"02-832-0023,010-5628-3788",0,1985,none,none,0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.898860526154', '37.5027174443881']",253.0,121.0,885.0
단독,7000,10,0,1,1,서울시 영등포구 대림동 975-14,5.989473047371287,0.0005,0,3,4,0,1,"지성공인중개사
","010-4537-7100,010-4537-7100",0,2018,"신발장, 냉장고, 세탁기, 싱크대, 벽걸이에어컨, ","비디오폰, 인터폰, CCTV, 현관보안, ",0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.906169382689', '37.4905543944202']",385.0,80.0,719.0
일반원룸저층,400,35,0,1,1,서울시 영등포구 대림동 882-10,5.99854800653397,6.0,0,1,3,0,1,다모하중개법인공인중개사사무소주식회사,"02-860-8666,010-4712-1073",0,2017,"냉장고, 세탁기, 싱크대, 신발장, 가스레인지, ","현관보안, CCTV, 인터폰, 카드키, 방범창, 화재경보기, ",0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.903489442719', '37.4941120239965']",595.0,95.0,614.0
일반원룸저층,300,33,0,1,1,서울시 영등포구 대림동 882-10,6.999818500816747,7.0,1,1,3,0,1,"감동공인중개사사무소
","02-858-2482,010-2507-4001",0,2017,"냉장고, 세탁기, 싱크대, 옷장, 신발장, 인덕션레인지, ","현관보안, ",0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,"['126.903489442719', '37.4941120239965']",595.0,95.0,614.0
빌라고층,2000,60,0,1,2,서울시 영등포구 대림동 1066-100,7.998064008711961,7.0,0,3,3,0,1,"감동공인중개사사무소
","02-858-2482,010-2507-4001",0,2021,"냉장고, 세탁기, 싱크대, 책상, 옷장, 붙박이장, 신발장, 전자레인지, 인덕션레인지, ","현관보안, CCTV, 인터폰, 비디오폰, 카드키, 방범창, 화재경보기, ",0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.8978959184', '37.489367935102']",409.0,97.0,399.0
일반원룸고층,800,62,0,2,1,서울시 영등포구 대림동 713-1,8.999334502994737,10.0,1,3,3,0,1,"감동공인중개사사무소
","02-858-2482,010-2507-4001",0,2016,"냉장고, 세탁기, 싱크대, 옷장, 붙박이장, 신발장, 인덕션레인지, ","현관보안, CCTV, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.897362345607', '37.4944759120559']",579.0,74.0,189.0
일반원룸고층,200,28,0,1,1,서울시 영등포구 대림동 1037-6,6.999818500816747,12.0,0,3,3,0,1,"화랑부동산공인중개사사무소
",02-853-6865,0,2017,"냉장고, 세탁기, 싱크대, 옷장, 붙박이장, 침대, 신발장, 전자레인지, 인덕션레인지, 비데, ","현관보안, CCTV, 비디오폰, 화재경보기, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.898877991619', '37.4919462910191']",516.0,85.0,214.0
일반원룸고층,200,28,0,2,1,서울시 영등포구 대림동 1116-17,13.718313267590297,4.0,0,1,4,0,1,한마음공인중개사사무소,"02-842-4200,010-8425-4200",0,1997,"베란다, ",none,0.5,0.0,0.0,0.5,1,0,0,0,0,0,0,0,"['126.896479316735', '37.4906907325132']",274.0,90.0,239.0
일반원룸중층,1000,50,0,1,1,서울시 영등포구 대림동 1082-20,5.157601790791942,6.0,1,4,6,0,1,집토스직영부동산 신림점,"02-6954-7448,010-3922-2369",0,2013,"냉장고, 붙박이장, 세탁기, 식탁, 신발장, 싱크대, 옷장, 인덕션레인지, 책상, 벽걸이에어컨, ","경비원, 현관보안, CCTV, 엘리베이터, ",0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,"['126.899564725458', '37.4888106508442']",514.0,57.0,428.0
일반원룸중층,1000,50,0,1,1,서울시 영등포구 대림동 875-12,7.371891826486781,5.0,0,4,5,0,1,대승부동산공인중개사,"02-844-5949,010-2922-5949",0,2012,"가스레인지, 냉장고, 세탁기, 싱크대, 옷장, 벽걸이에어컨, ",none,0.0,0.5,0.5,0.0,1,0,0,0,0,0,0,0,"['126.904984453756', '37.4915461770929']",441.0,72.0,744.0
일반원룸1층,500,40,0,1,1,서울시 영등포구 대림동 954-4,4.8399782200980095,6.0,0,1,3,0,1,대승부동산공인중개사,"02-844-5949,010-2922-5949",0,2016,none,none,0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.90663850082', '37.492578337919']",285.0,58.0,817.0
일반원룸1층,500,40,0,1,1,서울시 영등포구 대림동 954-4,6.999818500816747,6.0,1,2,3,0,1,이편한정문부동산공인중개사사무소,"02-844-8939,010-9229-5055",0,2018,"냉장고, 샤워부스, 세탁기, 신발장, 싱크대, 옷장, 벽걸이에어컨, ","현관보안, CCTV, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.90663850082', '37.492578337919']",285.0,58.0,817.0
일반원룸2층,1000,50,0,2,1,서울시 영등포구 대림동 658-7,15.046282291729687,4.0,0,1,2,0,1,황금공인,"02-833-8888,010-7628-0032",0,1809,none,none,0.0,0.5,0.5,0.0,0,0,1,0,0,0,0,0,"['126.899045593953', '37.5028508613821']",268.0,142.0,887.0
일반원룸고층,300,35,0,1,1,서울시 영등포구 대림동 1081-80,2.117490471292879,10.0,0,4,4,0,1,"화랑부동산공인중개사사무소
",02-853-6865,0,2019,"냉장고, 세탁기, 싱크대, 책상, 옷장, 붙박이장, 신발장, 인덕션레인지, ","현관보안, CCTV, 비디오폰, 화재경보기, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.899039028834', '37.4880705656997']",422.0,77.0,378.0
일반원룸중층,500,40,0,1,1,서울시 영등포구 대림동 894-37,5.444975497610261,0.0005,0,2,4,0,1,투데이공인중개사사무소,010-5442-0802,0,2018,"냉장고, 세탁기, 신발장, 싱크대, 옷장, 인덕션레인지, 전자레인지, 침대, 벽걸이에어컨, ","비디오폰, 인터폰, 카드키, 현관보안, CCTV, 화재경보기, ",0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,"['126.905589065462', '37.4948781346084']",467.0,42.0,688.0
일반원룸중층,500,40,0,1,1,서울시 영등포구 대림동 778-10,6.654970052634763,6.0,1,2,6,0,1,수진공인중개사사무소,"02-6954-3993,010-4667-9265",0,2018,"옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션레인지, 천장에어컨, ","인터폰, 현관보안, 엘리베이터, ",0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,"['126.895456723398', '37.4993267902337']",410.0,45.0,669.0
다가구저층,1000,42,0,2,1,서울시 영등포구 대림동,11.99709601306794,6.0,0,2,3,0,1,하나세인스톤공인중개사사무소,"02-868-8884,010-2974-8806",0,2016,"가스레인지, 냉장고, 세탁기, 신발장, 싱크대, 옷장, 벽걸이에어컨, ","인터폰, 현관보안, CCTV, 화재경보기, ",0.0,0.5,0.5,0.0,0,0,1,0,0,0,0,0,"['126.902006335554', '37.4925087229048']",694.0,101.0,468.0
단독 정원빌중층,11000,20,0,1,1,서울시 영등포구 대림동 904-6,6.049972775122511,5.0,1,1,5,0,1,영신공인중개사사무소,"02-842-5757,010-6799-2190",0,2017,"책상, 옷장, 신발장, 냉장고, 세탁기, 인덕션레인지, 벽걸이에어컨, ","인터폰, CCTV, 현관보안, ",0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,"['126.906134129109', '37.4964068561261']",554.0,101.0,521.0
일반원룸1층,1000,40,0,1,1,서울시 영등포구 대림동,7.5624659689031395,4.0,1,-1,3,0,1,한마음공인중개사사무소,"02-842-4200,010-8425-4200",0,1994,"베란다, ",none,0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.902006335554', '37.4925087229048']",694.0,101.0,468.0
일반원룸2층,500,35,0,1,1,서울시 영등포구 대림동 975-14,5.862423619093714,5.0,0,2,3,0,1,이편한정문부동산공인중개사사무소,"02-844-8939,010-9229-5055",0,2018,"옷장, 붙박이장, 냉장고, 세탁기, 샤워부스, 싱크대, 벽걸이에어컨, ","CCTV, 방범창, 화재경보기, ",0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.906169382689', '37.4905543944202']",385.0,80.0,719.0
일반원룸저층,500,45,0,1,1,서울시 영등포구 대림동 678-4,5.99854800653397,8.0,1,1,4,0,1,"원공인중개사사무소
",02-883-0681,0,2020,"냉장고, 세탁기, 싱크대, 책상, 옷장, 붙박이장, 신발장, 전자레인지, 인덕션레인지, 샤워부스, 건조기, ","현관보안, CCTV, 비디오폰, 방범창, 화재경보기, ",0.0,0.5,0.5,0.0,0,0,1,0,0,0,0,0,"['126.900678539556', '37.5006437910307']",488.0,102.0,804.0
일반원룸 대림시티빌,500,55,0,1,1,서울시 영등포구 대림동 705-4,6.842519208663561,3.0,1,2,5,0,1,한마음공인중개사사무소,"02-842-4200,010-8425-4200",0,2004,"옷장, 신발장, 냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ","인터폰, CCTV, 현관보안, 화재경보기, ",0.0,0.5,0.5,0.0,1,0,0,0,0,0,0,0,"['126.898468401357', '37.4924650999275']",507.0,71.0,160.0
일반원룸2층,11000,20,0,2,1,서울시 영등포구 대림동 810-6,8.999334502994737,6.0,0,2,3,0,1,"스마일공인중개사사무소
","02-6953-8176,010-5687-8176",0,2016,"냉장고, 세탁기, 싱크대, 옷장, 붙박이장, 신발장, 전자레인지, 가스레인지, ","현관보안, CCTV, 인터폰, 비디오폰, 카드키, 방범창, 경비원, 사설경비, 화재경보기, ",0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,"['126.895605619978', '37.4944820313259']",502.0,77.0,143.0
일반원룸2층,11000,20,0,1,1,서울시 영등포구 대림동,3.9990320043559806,6.0,0,-1,4,0,1,베스트공인중개사사무소,"02-849-2800,010-2358-0526",0,2017,none,none,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,"['126.902006335554', '37.4925087229048']",694.0,101.0,468.0
일반원룸,300,30,0,1,1,서울시 영등포구 대림동 907-43,4.537479581341884,6.0,0,-1,4,0,1,정(情)공인중개사사무소,"02-846-2482,010-3792-3427",0,2017,"책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션레인지, 전자레인지, 벽걸이에어컨, ","인터폰, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.907254579201', '37.4969456418465']",515.0,47.0,416.0
다가구,300,30,0,1,1,서울시 영등포구 대림동 907-43,3.9929820315808575,6.0,1,-1,3,0,1,신길(010-5745-2058단지내)공인중개사사무소,"02-832-5255,010-5745-2058",0,2017,"냉장고, 세탁기, 샤워부스, 싱크대, 인덕션레인지, 벽걸이에어컨, ",none,0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.907254579201', '37.4969456418465']",515.0,47.0,416.0
일반원룸,300,39,0,1,1,서울시 영등포구 대림동 726-1,5.99854800653397,4.0,0,5,5,0,1,선영공인중개사사무소,"02-848-8480,010-9882-8480",0,1984,none,none,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,"['126.896624011043', '37.4962184454773']",714.0,55.0,355.0
다가구,2500,40,0,2,1,서울시 영등포구 대림동 893-95,8.469961885171516,4.0,0,1,2,0,1,e편한보라공인중개사사무소,"02-832-0023,010-5628-3788",0,1990,none,none,0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.904274373894', '37.495942787136']",631.0,123.0,671.0
일반원룸2층,300,25,0,1,1,서울시 영등포구 대림동 993-2,5.99854800653397,10.0,0,2,3,0,1,"화랑부동산공인중개사사무소
",02-851-8941,0,1971,"냉장고, 세탁기, 싱크대, 옷장, 인덕션레인지, ","현관보안, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.904767018487', '37.4874400211686']",698.0,69.0,378.0
단독,300,30,0,1,1,서울시 영등포구 대림동,3.9990320043559806,6.0,1,-1,3,0,1,예스(02-832-8984-단지내)공인중개사사무소,"02-832-8984,010-7494-8266",0,2017,none,none,0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.902006335554', '37.4925087229048']",694.0,101.0,468.0
단독,500,50,0,2,1,서울시 영등포구 대림동,10.587452356464397,4.0,0,1,3,0,1,한마음공인중개사사무소,"02-842-4200,010-8425-4200",0,1994,none,none,0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.902006335554', '37.4925087229048']",694.0,101.0,468.0
일반원룸,300,30,0,1,1,서울시 영등포구 대림동 907-43,4.537479581341884,6.0,1,-1,3,0,1,SK명품(2295-8949단지내)공인중개사사무소,"02-2295-8949,010-8885-5973",0,2017,none,none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.907254579201', '37.4969456418465']",515.0,47.0,416.0
빌라고층,300,39,0,1,1,서울시 영등포구 대림동 1080-25,5.99854800653397,7.0,1,4,4,0,1,"예스공인중개사사무소
",010-6262-9066,0,2017,"냉장고, 세탁기, 싱크대, 책상, 옷장, 붙박이장, 신발장, 전자레인지, 인덕션레인지, 식탁, ","현관보안, CCTV, 인터폰, 방범창, 화재경보기, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.8994013835', '37.4898709074735']",531.0,113.0,405.0
빌라고층,500,43,0,1,1,서울시 영등포구 대림동 1081-65,5.99854800653397,7.0,1,3,3,0,1,다온공인중개사사무소,010-4083-5798,0,2016,"냉장고, 세탁기, 싱크대, 옷장, 붙박이장, 신발장, 인덕션레인지, 샤워부스, ","현관보안, CCTV, 인터폰, 카드키, 화재경보기, ",0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.900036924975', '37.488719869361']",518.0,97.0,404.0
다가구4층,2,50,0,2,1,서울시 영등포구 대림동 942-30,14.798233407949665,7.0,1,4,4,0,1,이편한정문부동산공인중개사사무소,"02-844-8939,010-9229-5055",0,2020,"냉장고, 붙박이장, 샤워부스, 세탁기, 신발장, 싱크대, 옷장, 전자레인지, ","방범창, 현관보안, CCTV, 엘리베이터, 화재경보기, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.906782033677', '37.4930039968259']",280.0,26.0,832.0
다가구4층,2,50,0,2,1,서울시 영등포구 대림동 942-30,14.489684796418416,7.0,1,4,4,0,1,이편한정문부동산공인중개사사무소,"02-844-8939,010-9229-5055",0,2020,"냉장고, 붙박이장, 샤워부스, 세탁기, 신발장, 싱크대, 옷장, 전자레인지, ","방범창, 현관보안, CCTV, 엘리베이터, 화재경보기, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.906782033677', '37.4930039968259']",280.0,26.0,832.0
일반원룸2층,500,35,0,1,1,서울시 영등포구 대림동 734-3,5.139451872466573,5.0,1,2,5,0,1,다모하중개법인공인중개사사무소주식회사,"02-860-8666,010-4712-1073",0,2015,"냉장고, 세탁기, 싱크대, 책상, 옷장, 붙박이장, 신발장, 전자레인지, 인덕션레인지, ","현관보안, CCTV, 인터폰, 비디오폰, 카드키, 화재경보기, ",0.0,0.5,0.5,0.0,1,0,0,0,0,0,0,0,"['126.896948335282', '37.4967947421471']",693.0,48.0,425.0
일반원룸중층,300,40,0,1,1,서울시 영등포구 대림동 1027-34,5.99854800653397,5.0,1,2,4,0,1,"예스공인중개사사무소
",010-7508-2311,0,2017,"냉장고, 세탁기, 싱크대, 옷장, 신발장, 인덕션레인지, ","현관보안, CCTV, 인터폰, 비디오폰, 방범창, 화재경보기, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.901315003271', '37.4896508736042']",659.0,56.0,487.0
일반원룸중층,500,50,0,2,1,서울시 영등포구 대림동,10.587452356464397,4.0,1,1,2,0,1,한마음공인중개사사무소,"02-842-4200,010-8425-4200",0,1986,none,none,0.5,0.0,0.0,0.5,0,0,1,0,0,0,0,0,"['126.902006335554', '37.4925087229048']",694.0,101.0,468.0
일반원룸,300,30,0,1,1,서울시 영등포구 대림동 907-43,4.537479581341884,0.0006,1,-1,3,0,1,SK스타(단지내)공인중개사사무소,"02-846-0888,010-4275-7473",0,2017,"침대, 옷장, 붙박이장, 신발장, 냉장고, 세탁기, 싱크대, 가스레인지, 인덕션레인지, 벽걸이에어컨, ",none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.907254579201', '37.4969456418465']",515.0,47.0,416.0
단독B1층,300,30,0,1,1,서울시 영등포구 대림동,4.8399782200980095,6.0,1,-1,3,0,1,GS자이공인중개사사무소,"02-832-8111,010-9166-7100",0,2017,none,none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.902006335554', '37.4925087229048']",694.0,101.0,468.0
단독B1층,300,30,0,1,1,서울시 영등포구 대림동 1093-32,6.999818500816747,8.0,0,1,4,0,1,2호선 공인중개사사무소,"02-6412-9980,010-5564-8879",0,2018,"냉장고, 세탁기, 신발장, 싱크대, 옷장, 인덕션레인지, 전자레인지, 책상, 벽걸이에어컨, ","비디오폰, 현관보안, CCTV, ",0.0,0.5,0.5,0.0,0,0,0,0,0,0,0,1,"['126.901514467321', '37.4878410060842']",501.0,85.0,286.0
상가주택6층,1000,50,0,1,1,서울시 영등포구 대림동 713-1,1.8149918325367536,7.0,0,3,3,0,1,대상부동산 공인중개사사무소,"02-2066-2422,010-9088-2036",0,2016,"냉장고, 붙박이장, 샤워부스, 세탁기, 신발장, 싱크대, 인덕션레인지, 전자레인지, 벽걸이에어컨, ","인터폰, 현관보안, CCTV, 화재경보기, ",0.0,0.5,0.5,0.0,0,0,1,0,0,0,0,0,"['126.897362345607', '37.4944759120559']",579.0,74.0,189.0
일반원룸3층,500,39,0,1,1,서울시 영등포구 대림동 975-14,4.537479581341884,6.0,0,2,3,0,1,양지공인중개사사무소,"02-833-8965,010-5241-9118",0,2018,none,none,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,"['126.906169382689', '37.4905543944202']",385.0,80.0,719.0
